model,condition,intensity,n_images,runtime_seconds,map_50,map_50_95,pedestrian,rider,car,truck,bus,train,motorcycle,bicycle,traffic light,traffic sign
yolov8n,rain_light,light,10000,754.3,0.1110,0.0621,0.1166,0.0000,0.1873,0.1034,0.1086,0.0001,0.0239,0.0374,0.0315,0.0126
