model,condition,intensity,n_images,runtime_seconds,map_50,map_50_95,pedestrian,rider,car,truck,bus,train,motorcycle,bicycle,traffic light,traffic sign
yolov8n,rain_medium,medium,10000,725.7,0.0728,0.0392,0.0788,0.0000,0.1261,0.0563,0.0659,0.0001,0.0085,0.0221,0.0213,0.0127
